cycle_id,scenario_id,truck_id,shovel_id,load_zone,dump_zone,timestamp_utc,load_min,haul_min,dump_min,queue_min,return_min,payload_t,material
C02508,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T06:40:19.586Z,6.575,8.971,0.861,3.949,9.182,39.533,waste
C02487,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T06:45:32.627Z,5.184,8.181,1.179,7.265,8.762,38.756,waste
C02467,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:06:29.019Z,7.252,9.579,1.329,6.898,6.159,40.757,waste
C02573,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:06:32.785Z,5.549,9.135,1.460,4.403,9.599,40.699,waste
C02452,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:06:37.452Z,6.264,7.941,1.023,1.071,8.837,39.940,low_grade
C02551,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:08:28.392Z,4.875,10.860,1.154,21.800,8.846,39.223,waste
C02530,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:08:42.729Z,6.748,10.214,1.722,3.216,8.088,40.145,waste
C02509,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:09:51.800Z,6.619,11.203,1.039,4.394,9.784,38.803,waste
C02596,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:10:43.228Z,6.229,8.738,1.646,15.835,9.112,39.645,waste
C02488,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:16:06.847Z,6.338,8.001,1.443,3.942,9.021,40.404,waste
C02453,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:31:45.604Z,5.711,6.466,1.769,3.762,9.169,40.285,waste
C02574,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:36:41.482Z,5.371,8.684,1.658,4.122,8.983,39.491,waste
C02468,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:37:42.011Z,4.651,12.385,1.235,7.934,10.367,40.155,waste
C02531,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:38:42.004Z,5.539,10.076,1.445,1.720,8.378,39.728,waste
C02510,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:42:54.221Z,6.735,9.237,0.900,1.947,7.781,40.298,waste
C02489,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:44:51.513Z,5.527,9.912,1.613,14.832,7.608,40.576,waste
C02597,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:52:16.900Z,6.431,9.388,1.591,8.810,8.397,40.900,waste
C02552,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T07:56:00.456Z,6.939,9.355,1.119,2.315,6.568,39.779,waste
C02454,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T07:58:38.202Z,4.807,9.245,1.668,15.740,9.841,39.305,waste
C02575,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:05:30.599Z,5.500,8.966,1.982,5.014,9.606,40.324,low_grade
C02532,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:05:51.562Z,5.057,9.674,1.512,8.735,9.086,40.409,waste
C02511,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:09:30.204Z,5.662,8.085,1.700,3.193,8.361,40.310,low_grade
C02469,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:14:16.346Z,4.832,8.793,1.324,4.168,8.457,40.740,waste
C02553,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:22:18.240Z,7.138,8.564,1.437,13.125,10.180,41.076,waste
C02490,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:24:20.993Z,5.882,8.932,1.320,4.274,7.552,40.699,waste
C02598,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T08:26:53.887Z,6.155,9.291,1.271,13.891,9.144,40.995,waste
C02512,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T08:36:30.215Z,6.098,8.754,1.908,1.885,6.770,39.333,waste
C02576,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T08:36:34.706Z,4.987,9.134,1.320,4.865,8.817,39.911,waste
C02533,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T08:39:55.463Z,6.589,9.277,1.248,10.904,7.046,40.849,low_grade
C02455,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T08:39:56.273Z,4.392,9.435,1.167,2.034,9.295,39.170,waste
C02470,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T08:41:50.800Z,5.493,7.927,1.170,5.159,8.269,38.882,waste
C02491,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T08:52:18.553Z,5.610,7.397,0.893,8.841,7.455,39.640,waste
C02513,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:01:55.121Z,6.069,9.214,1.216,4.425,8.268,39.816,low_grade
C02554,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:02:44.912Z,4.607,6.738,1.656,1.834,6.229,38.983,waste
C02577,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:05:42.062Z,4.642,9.165,1.120,5.114,8.711,38.801,waste
C02456,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:06:15.671Z,5.442,9.418,0.889,10.898,9.565,39.046,waste
C02599,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:06:39.053Z,5.445,10.565,1.471,21.644,8.239,40.029,waste
C02471,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:09:51.856Z,5.567,7.533,1.630,6.508,6.788,38.693,waste
C02534,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:14:59.308Z,5.044,9.468,1.281,7.964,8.678,39.267,waste
C02492,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:22:30.264Z,6.572,9.093,1.698,5.350,7.900,40.298,waste
C02555,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:23:48.807Z,6.249,8.952,1.416,6.661,9.032,39.344,waste
C02514,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:31:06.600Z,6.772,9.307,1.337,5.890,8.652,40.619,low_grade
C02578,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:34:27.225Z,5.706,8.923,1.508,11.301,8.941,39.117,low_grade
C02472,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:37:53.443Z,6.175,8.530,1.442,34.652,7.135,39.878,low_grade
C02457,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:42:28.356Z,5.482,8.233,1.733,9.108,6.534,41.135,waste
C02535,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:47:25.360Z,6.473,7.634,1.414,10.068,9.635,40.910,low_grade
C02493,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:53:07.076Z,5.616,7.166,1.033,3.554,10.483,40.533,low_grade
C02600,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T09:54:00.931Z,5.556,7.751,1.475,10.651,8.201,40.112,waste
C02556,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T09:56:07.431Z,5.438,10.396,0.972,19.804,9.782,40.674,waste
C02515,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:03:04.109Z,5.318,8.835,1.642,8.495,9.511,39.267,waste
C02579,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:10:49.966Z,6.718,9.271,1.444,3.638,8.726,39.746,low_grade
C02458,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:13:33.765Z,5.355,8.917,1.558,4.375,8.876,38.856,low_grade
C02494,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:20:58.214Z,4.992,9.061,1.480,0.099,6.429,40.128,waste
C02536,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:22:38.886Z,5.250,7.260,1.343,25.599,8.744,39.257,low_grade
C02601,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T10:27:38.955Z,6.240,8.653,1.163,6.780,7.688,39.997,waste
C02473,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:35:49.486Z,5.894,10.273,1.142,0.555,8.518,40.657,waste
C02516,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T10:36:52.204Z,5.047,10.091,1.292,7.167,10.724,40.758,waste
C02580,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T10:40:37.770Z,5.572,7.755,1.433,2.385,8.083,39.111,waste
C02557,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:42:30.943Z,6.727,9.121,1.348,7.153,9.201,40.081,waste
C02459,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T10:42:38.633Z,4.244,10.289,1.454,1.557,9.242,39.859,waste
C02495,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T10:43:01.877Z,4.887,8.960,1.418,2.502,8.146,38.704,waste
C02602,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T10:58:10.378Z,5.435,6.813,1.064,17.732,7.134,38.764,waste
C02474,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:02:12.402Z,5.507,9.263,1.731,3.024,7.026,39.695,waste
C02581,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T11:05:51.476Z,6.211,9.252,1.187,3.846,10.052,38.746,waste
C02496,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T11:08:56.635Z,5.669,8.083,1.111,3.802,9.058,39.018,waste
C02460,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T11:09:25.796Z,4.960,9.087,1.439,10.344,8.449,39.051,waste
C02537,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:10:50.602Z,7.665,7.639,1.680,1.968,9.515,39.901,waste
C02517,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T11:11:11.368Z,6.736,9.544,1.452,1.686,7.465,41.109,waste
C02558,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:16:03.956Z,7.201,10.312,1.399,22.691,8.737,40.203,low_grade
C02475,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T11:28:45.456Z,5.653,7.441,1.180,2.846,7.666,41.058,waste
C02603,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:36:21.071Z,5.807,9.030,0.956,11.361,7.827,39.628,waste
C02582,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:36:24.334Z,7.199,9.975,1.055,10.809,9.635,39.352,waste
C02497,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:36:40.019Z,5.671,8.830,1.164,8.244,9.760,39.225,low_grade
C02518,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:38:04.412Z,6.641,8.590,1.273,12.626,7.813,40.631,waste
C02538,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T11:39:18.683Z,5,10.228,1.120,10.711,6.748,39.523,waste
C02476,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T11:53:32.643Z,6.185,8.941,1.331,19.497,7.852,39.540,low_grade
C02559,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:06:24.299Z,5.980,8.402,1.573,8.578,8.343,39.850,waste
C02498,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:10:20.167Z,6.911,8.464,1.412,10.762,10.824,40.962,waste
C02604,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:11:19.990Z,6.015,8.864,1.318,2.861,10.565,40.724,waste
C02539,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T12:13:07.115Z,7.208,11.806,1.317,8.399,10.150,40.573,low_grade
C02519,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:15:00.968Z,5.250,8.788,0.901,5.533,8.943,40.877,waste
C02583,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:15:04.652Z,6.289,8.804,1.543,1.550,7.267,39.400,waste
C02477,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:37:20.975Z,5.544,8.638,1.678,2.154,11.461,40.852,waste
C02560,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T12:39:16.846Z,5.199,7.403,1.626,1.212,7.420,40.190,waste
C02584,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T12:40:31.817Z,5.411,9.092,1.383,2.601,9.348,40.874,low_grade
C02605,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T12:40:57.337Z,6.301,9.736,1.009,2.531,8.515,40.518,waste
C02520,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T12:44:25.909Z,5.425,8.511,1.088,25.168,9.340,40.021,waste
C02499,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T12:48:42.566Z,5.797,8.491,1.149,9.960,9.181,39.852,waste
C02540,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T12:51:59.895Z,6.362,6.972,1.676,16.096,9.724,39.766,waste
C02561,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:02:08.438Z,6.031,10.866,0.981,0.386,7.186,40.217,waste
C02478,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T13:06:49.460Z,4.097,7.945,1.799,16.889,9.093,40.837,waste
C02585,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:08:21.908Z,5.102,8.559,1.438,11.802,9.914,41.153,waste
C02606,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:09:02.912Z,6.396,7.766,0.881,5.959,7.819,40.781,waste
C02500,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:23:17.308Z,5.036,8.610,1.151,11.881,7.787,38.851,waste
C02562,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T13:27:35.470Z,6.094,9.905,1.053,0.423,8.475,39.136,waste
C02541,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T13:32:49.700Z,4.870,7.841,1.138,15.197,8.876,40.464,waste
C02521,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:33:57.781Z,6.464,8.652,0.912,5.776,9.173,40.904,waste
C02607,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T13:37:52.120Z,6.315,9.772,1.375,3.982,9.349,39.767,waste
C02586,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T13:45:10.783Z,5.775,10.404,1.182,4.793,9.124,39.104,waste
C02479,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:46:38.824Z,7.052,10.053,1.524,0.956,7.022,39.991,waste
C02563,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T13:53:32.466Z,7.089,9.516,1.536,2.274,8.804,39.430,waste
C02501,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T13:57:45.261Z,6.297,10.254,1.246,6.224,9.812,39.947,waste
C02522,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T14:04:56.409Z,5.119,10.149,1.460,7.279,9.533,39.337,waste
C02608,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:08:39.726Z,4.087,7.945,1.161,5.075,9.073,40.241,waste
C02542,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:10:45.066Z,5.330,10.909,1.027,2.278,8.500,39.528,waste
C02480,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T14:13:15.302Z,5.055,10.597,1.005,2.926,9.792,40.889,low_grade
C02587,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:16:27.451Z,4.554,8.994,1.019,10.351,11.235,40.980,waste
C02564,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T14:22:45.647Z,4.961,9.536,1.626,4.172,9.238,40.912,waste
C02502,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:31:35.275Z,4.492,10.189,1.165,9.690,8.021,38.860,waste
C02609,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T14:36:00.161Z,6.959,8.852,1.106,10.464,8.430,40.830,waste
C02523,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:38:28.841Z,6.409,9.187,0.965,0.858,6.836,39.646,waste
C02543,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T14:38:47.676Z,6.537,7.222,1.282,1.784,8.550,38.942,low_grade
C02481,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:42:37.751Z,6.852,12.255,1.689,20.239,7.368,38.922,waste
C02565,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T14:52:17.571Z,6.245,7.413,1.745,4.013,7.229,40.400,waste
C02588,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T14:52:36.556Z,5.079,7.740,1.886,2.185,9.227,40.721,waste
C02524,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:02:44.215Z,7.730,8.820,1.019,15.203,9.394,38.950,waste
C02544,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:04:10.111Z,4.475,9.640,1.462,5.706,8.898,38.955,low_grade
C02503,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:05:08.686Z,6.940,8.674,1.823,12.611,6.335,40.804,waste
C02610,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:11:48.724Z,5.980,9.887,1.538,0.429,10.490,39.749,waste
C02461,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:12:39.291Z,5.487,10.944,1.175,3.975,9.310,39.236,waste
C02589,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:18:43.507Z,7.581,11.525,1.173,3.262,9.707,41.084,low_grade
C02566,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:18:56.318Z,7.148,9.123,1.473,12.750,10.414,41.037,waste
C02482,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:31:01.923Z,6.320,8.505,1.153,17.365,9.213,40.505,waste
C02545,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:34:20.958Z,6.013,9.061,1.098,0.705,9.154,40.416,waste
C02611,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:40:08.108Z,5.039,10.121,1.243,7.229,7.428,40.877,waste
C02504,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:41:31.724Z,5.627,9.866,1.021,5.118,8.479,38.867,waste
C02462,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:43:32.714Z,4.738,9.264,1.584,21.431,6.244,40.982,low_grade
C02525,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:44:54.163Z,5.690,10.445,1.522,4.938,7.166,40.173,waste
C02590,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T15:51:58.412Z,7.050,10.122,1.131,2.547,10.207,40.101,waste
C02567,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T15:59:50.868Z,5.815,9.341,1.305,11.811,8.035,38.925,waste
C02546,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T16:00:22.804Z,4.946,9.221,0.962,4.692,9.342,39.075,waste
C02612,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T16:11:11.644Z,6.065,10.791,1.116,4.634,8.421,38.893,waste
C02505,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:11:38.404Z,4.577,9.608,1.574,9.744,9.107,39.877,low_grade
C02483,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T16:13:35.352Z,4.323,7.562,1.188,13.137,8.602,39.964,low_grade
C02526,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:14:39.801Z,5.156,8.341,0.992,10.517,7.340,39.786,waste
C02591,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T16:23:01.854Z,7.513,9.606,1.280,12.136,7.797,38.892,low_grade
C02463,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:26:48.367Z,6.477,9.857,1.629,12.010,11.127,40.651,waste
C02547,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:29:32.629Z,7.705,7.220,1.210,10.040,10.246,38.866,low_grade
C02568,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:36:09.348Z,4.825,8.776,1.338,3.294,7.974,39.131,low_grade
C02613,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:42:13.197Z,4.215,10.534,1.393,2.802,9.284,40.572,waste
C02506,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T16:46:15.037Z,6.537,9.483,1.272,1.409,10.335,39.069,waste
C02527,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T16:47:00.597Z,5.376,10.292,1.445,10.109,9.096,40.856,waste
C02484,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T16:48:24.138Z,6.267,9.557,1.723,4.644,8.178,39.895,waste
C02592,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T17:01:21.730Z,6.819,8.948,1.437,5.075,7.649,38.663,waste
C02569,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T17:02:21.795Z,5.951,8.907,1.713,9.775,7.410,40.734,low_grade
C02548,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T17:05:57.892Z,6.501,10.626,1.096,7.716,8.076,39.555,waste
C02464,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T17:07:54.408Z,6.730,9.992,1.086,1.214,8.680,39.566,waste
C02614,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T17:10:26.879Z,5.547,6.914,1.131,2.785,8.057,38.766,waste
C02485,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T17:18:46.284Z,6.327,8.041,1.888,7.930,8.228,41.031,waste
C02593,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-16T17:31:17.377Z,5.135,8.778,1.189,2.605,9.782,40.378,waste
C02615,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T17:34:52.962Z,6.762,7.251,1.288,0.082,7.619,39.635,waste
C02570,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-16T17:36:07.207Z,6.006,8.458,1.384,0.003,7.064,40.634,waste
C02616,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:00:00Z,6.256,8.035,1.042,1.248,9.878,40.822,low_grade
C02638,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:01:00Z,5.533,9.816,1.534,1.529,9.140,38.945,waste
C02743,scraper_train,T07,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:04:00Z,5.754,8.675,1.621,24.470,9.351,40.916,low_grade
C02661,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:05:00Z,5.204,7.484,1.008,0.989,9.743,40.140,waste
C02703,scraper_train,T05,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:08:00Z,6.841,9.041,1.327,32.047,6.288,38.949,waste
C02723,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:09:00Z,6.710,8.987,1.825,11.213,9.942,40.561,low_grade
C02681,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:11:00Z,4.514,10.028,1.095,1.660,8.129,38.928,low_grade
C02765,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:13:00Z,5.412,8.965,1.252,14.542,7.708,39.255,waste
C02617,scraper_train,T01,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:26:27.491Z,7.294,9.457,1.269,24.129,10.558,40.252,waste
C02639,scraper_train,T02,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:28:33.129Z,5.890,7.689,1.459,5.171,8.635,39.019,waste
C02662,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:29:25.712Z,6.226,7.382,1.210,3.096,9.023,39.907,waste
C02682,scraper_train,T04,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:36:25.624Z,6.505,8.486,1.129,4.892,9.958,39.944,waste
C02724,scraper_train,T06,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:47:40.635Z,5.274,8.215,1.219,1.302,8.671,38.842,waste
C02766,scraper_train,T08,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:50:52.684Z,6.036,9.007,1.074,4.444,9.275,39.690,low_grade
C02744,scraper_train,T07,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T06:53:52.253Z,5.885,9.400,1.196,8.860,7.515,39.203,waste
C02663,scraper_train,T03,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:56:21.958Z,5.489,10.048,0.940,5.087,8.242,38.687,waste
C02640,scraper_train,T02,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T06:57:23.697Z,6.370,11.008,1.342,3.037,8.815,40.266,waste
C02704,scraper_train,T05,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T07:03:32.580Z,7.017,8.629,1.610,18.794,10.174,38.928,waste
C02683,scraper_train,T04,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T07:07:23.845Z,4.713,9,1.037,4.761,7.397,38.974,waste
C02725,scraper_train,T06,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T07:12:21.509Z,5.370,7.922,1.758,14.530,9.530,39.737,waste
C02618,scraper_train,T01,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T07:19:09.909Z,6.731,9.615,1.085,3.197,8.436,39.977,waste
C02767,scraper_train,T08,train-01,pit-strip-north,push-dump-berm-east,2026-01-17T07:20:42.829Z,6.817,9.030,1.616,0.377,8.298,39.913,waste
C02664,scraper_train,T03,train-02,pit-strip-north,push-dump-berm-east,2026-01-17T07:26:10.293Z,7.380,9.243,1.468,3.363,9.324,39.409,waste
