cycle_id,scenario_id,truck_id,shovel_id,load_zone,dump_zone,timestamp_utc,load_min,haul_min,dump_min,queue_min,return_min,payload_t,material
C02075,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-14T11:46:01.141Z,4.096,14.922,2.363,17.894,11.047,214.897,low_grade
C02133,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-14T11:46:27.441Z,3.700,12.021,2.440,3.518,11.398,209.253,waste
C02153,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-14T11:46:33.341Z,3.191,11.099,1.874,6.223,11.195,221.391,waste
C02114,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-14T11:55:39.498Z,4.966,12.568,1.585,11.037,11.511,220.925,waste
C02194,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:01:16.489Z,4.317,13.965,1.504,7.752,13.958,206.198,low_grade
C02056,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-14T12:15:05.547Z,4.074,12.891,2.007,3.956,14.517,207.131,waste
C02174,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:16:32.231Z,3.703,11.972,2.012,22.713,9.515,216.796,waste
C02134,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:19:32.065Z,3.077,10.707,1.882,1.159,8.449,207.602,waste
C02154,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:20:08.248Z,3.615,14.477,2.438,19.065,13.620,206.150,waste
C02094,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:22:21.193Z,3.728,13.375,2.158,6.264,8.588,207.791,waste
C02076,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:36:20.437Z,4.384,13.068,1.702,2.920,9.857,206.817,waste
C02115,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-14T12:37:19.519Z,4.596,9.689,2.080,4.032,11.326,218.428,waste
C02195,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-14T12:42:46.263Z,3.045,11.340,1.591,5.566,12.230,221.924,waste
C02135,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-14T12:44:48.539Z,3.326,13.584,1.776,1.286,10.900,211.321,waste
C02057,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-14T12:52:32.250Z,4.367,11.110,1.783,4.298,13.849,210.762,low_grade
C02095,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-14T12:56:27.936Z,3.388,12.443,2.253,0.004,10.645,207.071,waste
C02175,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:06:27.138Z,3.549,13.037,2.330,0.008,11.663,213.879,low_grade
C02077,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:08:16.346Z,4.985,13.469,1.920,17.721,8.922,213.483,waste
C02116,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:09:02.858Z,3.871,7.603,2.937,12.100,12.772,213.025,low_grade
C02155,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:13:21.097Z,3.212,9.369,2.813,0.198,10.099,207.660,waste
C02136,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:15:40.839Z,4.043,12.264,1.463,0.574,8.864,205.239,waste
C02196,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:16:32.609Z,3.438,12.385,2.331,4.004,10.158,220.190,waste
C02096,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:25:11.988Z,5.445,10.174,2.379,0.183,10.471,208.046,waste
C02058,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:27:56.717Z,4.048,14.660,2.792,4.075,9.241,216.466,waste
C02176,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:37:02.333Z,4.832,13.369,1.823,5.435,12.048,210.318,low_grade
C02156,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:39:02.544Z,4.017,12.757,2.239,1.873,9.617,211.372,waste
C02137,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:42:53.288Z,4.516,10.844,1.953,5.855,9.737,208.658,waste
C02117,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:48:19.798Z,3.950,9.865,2.949,2.676,12.431,211.332,waste
C02197,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:48:51.538Z,3.399,13.802,1.851,2.675,10.576,219.383,low_grade
C02097,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-14T13:53:51.111Z,3.605,11.112,1.396,5.844,10.346,217.954,waste
C02078,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-14T13:55:17.357Z,4.612,12.254,2.813,10.626,10.429,218.589,waste
C02059,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:02:45.735Z,4.001,12.122,2.390,8.240,8.460,208.201,waste
C02157,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:09:32.739Z,5.016,13.668,1.826,0.696,10.773,212.503,waste
C02177,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:14:32.737Z,3.865,14.246,2.101,0.577,9.638,219.292,waste
C02138,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:15:47.620Z,4.181,12.462,1.569,1.030,11.463,219.724,waste
C02118,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:20:12.040Z,3.177,12.638,2.347,8.436,10.185,212.655,low_grade
C02198,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:21:09.766Z,3.053,11.328,2.946,6.315,13.925,217.631,waste
C02098,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:26:09.251Z,3.517,15.529,1.538,2.278,11.744,215.883,low_grade
C02079,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:36:01.429Z,3.466,13.217,2.096,6.972,10.640,214.319,waste
C02060,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:37:58.519Z,3.153,13.042,1.640,1.652,10.475,213.026,waste
C02158,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:41:31.470Z,3.388,11.774,1.425,1.605,10.601,215.740,waste
C02178,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-14T14:44:58.409Z,3.184,13.330,2.177,2.199,10.541,213.298,waste
C02139,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:46:29.892Z,3.187,12.132,2.367,3.212,12.638,221.209,waste
C02119,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:56:58.997Z,3.025,14.981,2.287,2.257,12.137,212.961,waste
C02199,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-14T14:58:43.788Z,3.322,13.200,2.217,23.828,10.841,221.670,low_grade
C02099,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-14T15:00:45.627Z,3.058,13.936,1.589,3.642,11.512,219.119,waste
C02061,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:07:56.214Z,3.931,11.046,2.157,0.022,10.922,206.730,waste
C02159,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-14T15:10:19.093Z,3.361,12.308,1.912,0.804,10.604,207.660,waste
C02080,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:12:24.869Z,3.317,10.235,2.064,3.205,14.115,219.097,low_grade
C02179,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-14T15:16:24.261Z,4.640,12.190,2.428,4.492,10.877,217.839,low_grade
C02140,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:20:02.082Z,4.584,14.662,2.407,5.097,11.256,214.460,low_grade
C02120,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:31:40.242Z,4.062,11.484,2.213,1.856,10.361,213.888,waste
C02100,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:34:29.798Z,4.302,11.392,2.050,4.280,13.264,208.645,low_grade
C02062,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-14T15:36:00.864Z,3.708,15.523,2.637,4.465,9.569,215.434,low_grade
C02160,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:39:18.421Z,4.005,12.098,2.521,4.449,11.906,218.502,waste
C02081,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-14T15:45:20.998Z,3.691,12.423,2.218,8.708,10.571,210.596,waste
C02180,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:51:01.925Z,3.898,9.695,1.717,3.712,9.519,207.797,waste
C02200,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-14T15:52:08.266Z,4.030,12.058,2.550,5.266,11.700,217.865,waste
C02141,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-14T15:58:02.392Z,3.189,14.344,1.481,3.338,13.290,221.041,low_grade
C02121,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:01:38.819Z,3.618,13.180,3.049,9.383,12.975,205.698,waste
C02101,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:09:47.023Z,4.396,14.414,2.007,4.017,9.603,218.790,low_grade
C02063,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:11:54.985Z,3.912,11.789,1.552,0.205,11.760,213.352,low_grade
C02161,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:14:17.145Z,3.328,10.623,2.484,2.185,9.211,218.521,low_grade
C02181,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:19:34.418Z,3.553,11.267,2.694,3.013,11.360,217.072,waste
C02082,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:22:57.706Z,3.764,10.483,2.712,3.595,12.194,212.616,low_grade
C02201,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:27:44.497Z,3.230,12.307,1.791,4.412,12.969,220.009,waste
C02142,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:33:40.926Z,4.214,13.202,1.826,1.061,11.295,211.408,waste
C02064,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:41:08.104Z,3.686,10.876,2.581,2.626,9.345,208.409,waste
C02162,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:42:07.021Z,4.504,14.473,1.795,1.275,11.080,210.817,waste
C02122,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:43:51.073Z,3.562,10.727,2.187,11.955,11.644,216.513,low_grade
C02102,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:44:13.272Z,3.172,12.615,2.275,2.825,7.278,219.488,waste
C02182,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-14T16:51:27.567Z,3.079,13.223,2.563,1.661,7.275,218.519,waste
C02083,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-14T16:55:42.573Z,3.753,12.399,2.492,9.360,9.879,216.996,waste
C02202,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-14T17:02:27.066Z,4.819,11.692,1.715,4.980,12.516,212.476,waste
C02143,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-14T17:05:16.836Z,3.218,9.412,1.603,0.896,9.996,210.692,low_grade
C02065,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-14T17:10:14.846Z,3.701,12.135,2.767,8.252,12.006,208.233,low_grade
C02103,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-14T17:12:23.101Z,3.303,9.255,1.889,2.384,9.760,215.480,waste
C02163,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-14T17:15:14.645Z,3.443,12.313,1.681,4.305,12.597,214.299,waste
C02183,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-14T17:19:15.622Z,3.506,11.475,2.225,2.165,9.862,221.536,waste
C02123,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-14T17:23:55.560Z,4.630,13.433,1.555,2.131,10.086,217.874,waste
C02224,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:00:00Z,4.004,12.944,2.033,2.313,10.786,214.662,waste
C02296,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:00:00Z,3.529,12.131,1.393,7.799,10.945,206.168,low_grade
C02336,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:02:00Z,4.027,13.645,1.356,3.843,13.689,209.331,waste
C02244,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:04:00Z,4.221,13.737,2.726,18.229,10.127,221.465,low_grade
C02355,truck_shovel,T09,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:04:00Z,4.317,11.269,2.519,2.466,13.189,211.850,low_grade
C02277,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:09:00Z,4.699,12.569,1.991,1.505,9.722,220.961,low_grade
C02257,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:11:00Z,4.698,13.238,1.667,5.042,8.414,214.853,waste
C02316,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:11:00Z,3.208,14.766,1.732,5.538,11.361,214.857,waste
C02203,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-15T06:14:00Z,3.273,11.900,2.263,5.988,9.844,221.285,waste
C02225,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:32:04.802Z,4.378,12.466,2.849,22.534,11.914,213.348,waste
C02297,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:35:47.782Z,3.106,15.543,1.913,10.188,11.435,217.259,waste
C02356,truck_shovel,T09,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:37:45.598Z,4.154,13.687,2.098,8.752,12.353,215.177,low_grade
C02337,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:38:33.623Z,3.015,12.848,2.150,0.305,10.374,219.429,waste
C02278,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:39:29.135Z,3.027,12.118,2.392,5.027,11.579,213.573,low_grade
C02258,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:44:03.483Z,3.255,13.913,2.903,2.673,13.713,210.285,low_grade
C02204,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:47:16.100Z,3.210,13.025,1.593,1.421,9.686,210.045,waste
C02317,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:47:36.245Z,3.936,9.092,2.100,21.009,10.651,215.149,waste
C02245,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-15T06:53:02.402Z,3.206,11.648,2.226,1.925,12.921,214.405,waste
C02338,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:07:15.138Z,3.064,11.340,2.091,11.054,12.400,206.438,waste
C02279,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:13:37.726Z,4.145,11.070,1.857,1.838,9.211,217.607,low_grade
C02205,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:16:12.173Z,3.535,12.148,1.881,9.349,13.945,219.788,low_grade
C02298,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:17:58.986Z,3.696,14.446,1.486,2.921,13.077,217.965,waste
C02357,truck_shovel,T09,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:18:48.155Z,3.451,11.383,1.965,5.056,11.108,221.469,waste
C02259,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:20:30.909Z,3.842,11.610,1.229,5.285,11.430,220.733,waste
C02246,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:24:57.979Z,2.908,13.577,1.550,14.217,8.692,211.360,waste
C02226,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:26:13.261Z,4.255,13.366,1.732,1.783,12.374,211.482,waste
C02318,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-15T07:34:23.526Z,3.343,13.855,1.787,2.969,11.862,210.105,low_grade
C02280,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:41:44.938Z,3.874,10.890,1.886,9.662,11.189,205.469,low_grade
C02339,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:47:12.097Z,4.545,11.545,2.674,2.398,11.372,212.955,waste
C02358,truck_shovel,T09,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:51:45.875Z,4.711,13.227,1.914,3.705,12.191,209.510,waste
C02299,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:53:36.585Z,4.251,10.968,1.378,6.845,9.520,206.113,low_grade
C02260,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:53:54.676Z,4.115,11.691,2.142,0.688,10.450,216.784,waste
C02206,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:57:03.653Z,3.596,10.304,1.785,11.257,11.299,208.405,waste
C02227,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-15T07:59:43.840Z,4,13.022,2.849,2.850,11.601,216.574,low_grade
C02247,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-15T08:05:54.655Z,3.151,12.870,2.528,0.208,11.166,206.202,waste
C02319,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-15T08:08:12.459Z,2.977,12.801,1.795,2.312,10.192,218.248,waste
C02281,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:19:15.041Z,4.368,15.677,2.497,5.798,10.393,214.936,low_grade
C02340,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:19:44.122Z,4.361,13.425,1.951,12.091,11.141,218.028,waste
C02261,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:22:59.820Z,4.190,11.117,2.976,19.035,11.166,215.648,waste
C02300,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:26:34.355Z,3.797,13.712,1.616,1.501,13.351,220.940,low_grade
C02359,truck_shovel,T09,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:27:30.749Z,3.751,13.029,1.541,3.810,12.409,210.118,waste
C02228,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:34:03.187Z,3.227,10.901,2.678,5.256,10.269,221.751,waste
C02207,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:35:18.107Z,3.553,15.823,1.754,5.950,9.403,211.375,waste
C02248,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:35:49.994Z,5.264,14.103,2.220,3.652,11.111,214.398,waste
C02320,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-15T08:38:17.049Z,3.984,10.421,1.870,1.311,8.195,212.131,waste
C02282,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-15T08:57:59.063Z,3.475,13.453,1.919,10.284,11.316,211.549,low_grade
C02301,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:00:32.942Z,3.550,13.413,2.669,23.359,8.990,214.644,waste
C02360,truck_shovel,T09,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:02:03.179Z,2.950,9.069,1.778,1.859,11.521,208.591,waste
C02341,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:02:42.264Z,3.447,15.695,3.016,0.668,10.761,215.299,waste
C02321,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:04:03.916Z,5.022,13.252,1.972,4.773,11.505,219.029,waste
C02229,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:06:23.034Z,3.649,12.950,1.933,4.311,12.953,215.015,low_grade
C02262,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:11:28.872Z,3.843,13.597,2.385,3.719,8.617,207.608,waste
C02208,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:11:47.158Z,5.158,13.816,2.228,3.031,13.134,216.777,waste
C02249,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-15T09:12:10.978Z,3.387,11.349,1.617,4,12.385,212.293,low_grade
C02342,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:36:17.481Z,3.115,13.911,2.399,0.893,10.063,205.721,waste
C02283,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:38:25.929Z,3.974,12.883,1.844,16.971,11.115,213.572,waste
C02322,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:40:35.414Z,4.230,10.235,2.271,1.555,14.710,217.186,waste
C02230,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:42:10.790Z,4.265,10.199,1.558,21.410,10.378,206.778,low_grade
C02263,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:43:38.500Z,3.879,15.263,1.770,1.358,9.166,220.842,waste
C02250,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:44:55.231Z,3.799,12.225,2.114,0.538,12.914,213.667,waste
C02209,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:49:09.146Z,3.578,14.252,1.976,0.497,8.850,207.172,waste
C02302,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-15T09:52:31.815Z,4.410,9.845,2.501,6.201,9.340,205.715,waste
C02343,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:06:40.384Z,3.797,11.916,2.307,8.690,12.884,213.380,low_grade
C02323,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:13:35.473Z,3.815,11.655,2.324,8.393,10.417,214.164,low_grade
C02264,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:15:04.750Z,4.359,12.765,2.702,7.627,11.675,205.211,waste
C02251,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:16:30.643Z,4.424,10.928,2.562,1.273,13.831,220.040,low_grade
C02210,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:18:18.288Z,3.204,13.453,1.634,17.705,9.400,221.890,waste
C02303,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:24:49.646Z,4.830,12.995,2.464,7.105,10.434,205.384,low_grade
C02284,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:25:13.120Z,4.539,12.165,2.195,5.265,9.923,207.107,waste
C02231,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-15T10:29:59.407Z,3.167,12.582,2.393,2.311,11.803,221.402,low_grade
C02344,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-15T10:46:15.989Z,4.031,13.658,1.964,1.094,10.991,209.616,waste
C02252,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-15T10:49:31.798Z,4.622,11.836,1.830,11.092,13.282,214.394,low_grade
C02324,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-15T10:50:11.723Z,4.929,11.279,2.540,3.222,11.366,206.706,waste
C02265,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-15T10:54:12.431Z,3.457,13.727,3.004,1.686,11.438,220.222,low_grade
C02285,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-15T10:59:18.323Z,4.030,10.789,1.978,3.580,9.006,210.536,waste
C02232,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-15T11:02:14.759Z,3.930,16.271,2.021,2.088,7.585,209.463,waste
C02304,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-15T11:02:39.295Z,4.204,13.179,2.709,5.859,12.547,215.801,low_grade
C02211,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-15T11:03:42.060Z,4.558,12.059,1.883,0.174,8.616,213.859,waste
C02345,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:18:00.241Z,3.034,13.418,1.691,11.538,8.742,212.553,waste
C02325,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:23:31.893Z,4.440,13.179,1.365,10.063,9.293,205.833,low_grade
C02266,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:27:31.134Z,3.077,13.300,3.143,2.585,11.856,206.047,waste
C02286,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:28:41.269Z,3.742,10.716,2.117,6.410,9.944,212.158,waste
C02212,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:30:59.454Z,4.374,12.489,2.406,0.673,9.647,215.203,waste
C02253,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:32:11.542Z,3.244,14.049,1.618,2.791,10.208,220.366,waste
C02233,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:34:08.450Z,3.753,12.609,2.090,4.627,12.513,221.310,waste
C02305,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-15T11:41:09.237Z,3.277,13.911,1.791,6.451,10.804,219.450,low_grade
C02346,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-15T11:56:25.645Z,4.179,10.980,1.696,1.856,9.905,220.542,waste
C02213,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:00:34.813Z,4.159,14.364,2.287,4.661,13.991,212.939,waste
C02267,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:01:28.771Z,4.532,13.842,2.097,2.353,12.605,216.812,waste
C02287,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:01:37.007Z,3.147,11.626,2.465,1.222,11.623,219.924,waste
C02326,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:01:52.262Z,3.543,13.023,1.758,7.137,10.060,206.194,low_grade
C02254,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:04:06.199Z,3.997,9.470,2.254,6.211,13.352,213.455,waste
C02234,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:09:44.038Z,4.437,13.473,2.709,7.656,9.876,207.478,low_grade
C02306,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-15T12:17:23.207Z,3.956,11.437,2.852,2.790,10.451,219.033,waste
C02347,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-15T12:25:02.583Z,2.964,13.745,2.247,0.594,10.920,205.236,waste
